,Date,ticker,price,volume
1480,4/5/2022,MAR,171.9963074,1545100.00
1481,4/6/2022,MAR,164.2564545,2180100.00
1482,4/7/2022,MAR,162.7638397,2608600.00
1483,4/8/2022,MAR,161.973053,1522400.00
1484,4/11/2022,MAR,160.5792999,1402500.00
1485,4/12/2022,MAR,161.360199,1549700.00
1486,4/13/2022,MAR,173.5185547,3343800.00
1487,4/14/2022,MAR,178.4313049,3631700.00
1488,4/18/2022,MAR,181.0409241,2961100.00
1489,4/19/2022,MAR,186.6060944,2775100.00
1490,4/20/2022,MAR,188.1085815,3500700.00
1491,4/21/2022,MAR,182.0491638,2905600.00
1492,4/22/2022,MAR,177.4230804,1872900.00
1493,4/25/2022,MAR,180.3786469,2368300.00
1494,4/26/2022,MAR,175.208847,2085100.00
1495,4/27/2022,MAR,178.1249084,1808900.00
1496,4/28/2022,MAR,182.4346924,2335500.00
1497,4/29/2022,MAR,175.4757538,2605500.00
1498,5/2/2022,MAR,176.0886078,2590000.00
1499,5/3/2022,MAR,171.0473175,4135800.00
1500,5/4/2022,MAR,179.1529388,4283900.00
1501,5/5/2022,MAR,175.614151,3174400.00
1502,5/6/2022,MAR,170.5333405,2764100.00
1503,5/9/2022,MAR,161.9631805,4058300.00
1504,5/10/2022,MAR,166.1543579,2594500.00
1505,5/11/2022,MAR,165.037384,2973800.00
1506,5/12/2022,MAR,161.4590607,2619600.00
1507,5/13/2022,MAR,164.7864685,2772300.00
1508,5/16/2022,MAR,160.7559204,2367900.00
1509,5/17/2022,MAR,163.2613983,2302300.00
1510,5/18/2022,MAR,152.5265198,3748400.00
1511,5/19/2022,MAR,155.4181976,2228000.00
1512,5/20/2022,MAR,153.7247772,2105800.00
1513,5/23/2022,MAR,156.4283295,1832300.00
1514,5/24/2022,MAR,151.1598969,2303600.00
1515,5/25/2022,MAR,158.0028992,3079800.00
1516,5/26/2022,MAR,168.5199127,3693100.00
1517,5/27/2022,MAR,170.886734,2387200.00
1518,5/31/2022,MAR,169.9162292,2224800.00
1519,6/1/2022,MAR,168.9358215,1729700.00
1520,6/2/2022,MAR,172.7286835,1749800.00
1521,6/3/2022,MAR,172.9564667,1370300.00
1522,6/6/2022,MAR,175.8877563,1394700.00
1523,6/7/2022,MAR,175.4619446,1336400.00
1524,6/8/2022,MAR,171.5106201,1693500.00
1525,6/9/2022,MAR,166.0243378,1449300.00
1526,6/10/2022,MAR,158.3197784,2736300.00
1527,6/13/2022,MAR,150.6251373,4029800.00
1528,6/14/2022,MAR,150.7439728,2667200.00
1529,6/15/2022,MAR,153.2989502,2051200.00
1530,6/16/2022,MAR,143.7524261,2610900.00
1531,6/17/2022,MAR,143.8217468,3277500.00
1532,6/21/2022,MAR,140.2071381,3357100.00
1533,6/22/2022,MAR,135.1367798,4112900.00
1534,6/23/2022,MAR,131.7697601,3285700.00
1535,6/24/2022,MAR,138.0383759,3075900.00
1536,6/27/2022,MAR,138.8306122,2056500.00
1537,6/28/2022,MAR,137.3451691,2241100.00
1538,6/29/2022,MAR,136.394455,2621600.00
1539,6/30/2022,MAR,134.6911469,3379200.00
1540,7/1/2022,MAR,137.8303986,2039900.00
1541,7/5/2022,MAR,137.3451691,2367000.00
1542,7/6/2022,MAR,134.3346252,1880400.00
1543,7/7/2022,MAR,137.3352509,2017100.00
1544,7/8/2022,MAR,136.4637909,1631400.00
1545,7/11/2022,MAR,136.4241791,2161700.00
1546,7/12/2022,MAR,137.7709808,1691700.00
1547,7/13/2022,MAR,139.4346924,2337100.00
1548,7/14/2022,MAR,139.4148865,2398100.00
1549,7/15/2022,MAR,141.9599762,2072300.00
1550,7/18/2022,MAR,143.1879578,2028500.00
1551,7/19/2022,MAR,149.4565582,2531000.00
1552,7/20/2022,MAR,151.120285,1932200.00
1553,7/21/2022,MAR,149.5357971,1777400.00
1554,7/22/2022,MAR,149.4466705,2259700.00
1555,7/25/2022,MAR,151.5065155,1543200.00
1556,7/26/2022,MAR,149.5754089,2032500.00
1557,7/27/2022,MAR,156.0717926,2660100.00
1558,7/28/2022,MAR,156.5570374,1708600.00
1559,7/29/2022,MAR,157.2799683,1937000.00
1560,8/1/2022,MAR,158.0226898,2051000.00
1561,8/2/2022,MAR,156.7055969,3114000.00
1562,8/3/2022,MAR,157.7949371,1791100.00
1563,8/4/2022,MAR,157.4483185,1337600.00
1564,8/5/2022,MAR,155.4875031,2146100.00
1565,8/8/2022,MAR,156.7352905,1444800.00
1566,8/9/2022,MAR,157.2502594,1499500.00
1567,8/10/2022,MAR,159.6765137,1480500.00
1568,8/11/2022,MAR,159.5675812,1324400.00
1569,8/12/2022,MAR,162.4790649,1610200.00
1570,8/15/2022,MAR,161.5976715,1304900.00
1571,8/16/2022,MAR,164.6280365,1869600.00
1572,8/17/2022,MAR,162.2767487,1452000.00
1573,8/18/2022,MAR,163.7450409,1093200.00
1574,8/19/2022,MAR,160.1040802,1401900.00
1575,8/22/2022,MAR,156.6714172,1417900.00
1576,8/23/2022,MAR,157.3857269,1423800.00
1577,8/24/2022,MAR,158.6655121,1892300.00
1578,8/25/2022,MAR,161.3838654,1274100.00
1579,8/26/2022,MAR,155.4511414,1747700.00
1580,8/29/2022,MAR,154.4888153,1555500.00
1581,8/30/2022,MAR,152.1276245,1987500.00
1582,8/31/2022,MAR,152.5244751,2241900.00
1583,9/1/2022,MAR,152.7328186,2297000.00
1584,9/2/2022,MAR,153.0105896,1855000.00
1585,9/6/2022,MAR,151.1652985,1680800.00
1586,9/7/2022,MAR,156.3539581,2240900.00
1587,9/8/2022,MAR,158.1397095,1690800.00
1588,9/9/2022,MAR,161.0763092,1392400.00
1589,9/12/2022,MAR,162.4850922,1602100.00
1590,9/13/2022,MAR,156.6317291,2261000.00
1591,9/14/2022,MAR,161.2548828,1790000.00
1592,9/15/2022,MAR,161.2251282,1862700.00
1593,9/16/2022,MAR,153.6951294,3370000.00
1594,9/19/2022,MAR,156.1158447,1972600.00
1595,9/20/2022,MAR,155.7686157,2102900.00
1596,9/21/2022,MAR,146.9985199,3281200.00
1597,9/22/2022,MAR,139.0022278,3542500.00
1598,9/23/2022,MAR,136.3930054,2414600.00
1599,9/26/2022,MAR,135.1429901,1946900.00
1600,9/27/2022,MAR,137.5835114,2251200.00
1601,9/28/2022,MAR,142.6829071,2085100.00
1602,9/29/2022,MAR,139.3990784,1871000.00
1603,9/30/2022,MAR,139.0319977,2100800.00
1604,10/3/2022,MAR,139.6867676,2107000.00
1605,10/4/2022,MAR,146.3933258,2128600.00
1606,10/5/2022,MAR,146.0163269,1489000.00
1607,10/6/2022,MAR,142.9309235,1653300.00
1608,10/7/2022,MAR,140.3812408,2409100.00
1609,10/10/2022,MAR,139.3891449,1509100.00
1610,10/11/2022,MAR,137.6926575,1873800.00
1611,10/12/2022,MAR,140.7483063,1855500.00
1612,10/13/2022,MAR,142.0876465,2398500.00
1613,10/14/2022,MAR,142.3951874,2076000.00
1614,10/17/2022,MAR,146.6810455,2060000.00
1615,10/18/2022,MAR,148.8041382,1870900.00
1616,10/19/2022,MAR,148.8041382,1173800.00
1617,10/20/2022,MAR,146.353653,1408200.00
1618,10/21/2022,MAR,152.2764435,2339400.00
1619,10/24/2022,MAR,153.7546692,1967900.00
1620,10/25/2022,MAR,154.2010956,1697100.00
1621,10/26/2022,MAR,153.8141937,2464400.00
1622,10/27/2022,MAR,155.0146179,1624700.00
1623,10/28/2022,MAR,158.3877411,1796900.00
1624,10/31/2022,MAR,158.8441162,2493000.00
1625,11/1/2022,MAR,158.8044281,1573600.00
1626,11/2/2022,MAR,151.7804108,2596000.00
1627,11/3/2022,MAR,145.3218689,2929800.00
1628,11/4/2022,MAR,147.7822723,3342900.00
1629,11/7/2022,MAR,147.1770782,2039600.00
1630,11/8/2022,MAR,149.3100891,1760100.00
1631,11/9/2022,MAR,148.3874359,2136400.00
1632,11/10/2022,MAR,156.7309418,2421900.00
1633,11/11/2022,MAR,162.4850922,2634300.00
1634,11/14/2022,MAR,158.268692,2082600.00
1635,11/15/2022,MAR,160.4909821,2003500.00
1636,11/16/2022,MAR,160.3223419,2063500.00
1637,11/17/2022,MAR,158.7052155,1647100.00
